location_name,country,temperature_celsius,apparent_temp_c,air_quality_us-epa-index,ed_score,ed_category,anomaly_score,anomaly_methods
Zagreb,Croatia,-4.8,-4.8,3,25.2,ED_MODERATE_SAFE,2,"iso_forest, lof"
Minsk,Belarus,-8.6,-8.6,3,37.8147411004745,ED_CAUTION,2,"iso_forest, lof"
Ottawa,Canada,-12.7,-12.7,1,24.28227979782583,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Sanaa,Yemen,28.5,28.5,4,48.5,ED_CAUTION,2,"iso_forest, lof"
Moscow,Russia,-9.8,-9.8,3,38.79431305832054,ED_CAUTION,2,"iso_forest, lof"
Ashgabat,Turkmenistan,38.1,38.1,1,37.16666666666667,ED_CAUTION,2,"iso_forest, lof"
Kabul,Afghanistan,-6.7,-6.7,1,17.18539829500123,ED_MODERATE_SAFE,2,"iso_forest, lof"
Ottawa,Canada,-19.5,-19.5,1,27.464542096091236,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Chi Chi Khvar,Iran,35.0,35.0,2,40.0,ED_CAUTION,2,"iso_forest, lof"
Kabul,Afghanistan,-2.6,-2.6,1,13.581525394829042,ED_VERY_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,33.0,49.1,1,43.54615384615385,ED_CAUTION,2,"iso_forest, lof"
Oslo,Norway,14.4,14.4,1,5.0,ED_VERY_SAFE,2,"iso_forest, lof"
Hanoi,Vietnam,31.0,40.1,6,90.5,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Warsaw,Poland,0.2,0.2,4,34.315265395849394,ED_MODERATE_SAFE,2,"iso_forest, lof"
Ottawa,Canada,-15.6,-15.6,1,23.55049136858635,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Astana,Kazakhstan,-20.9,-20.9,1,31.65761567106744,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Dublin,Ireland,7.1,7.1,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Reykjavik,Iceland,5.1,5.1,1,0.027425513871952134,ED_VERY_SAFE,2,"iso_forest, lof"
Ottawa,Canada,-18.0,-18.0,1,26.523019052567996,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Colombo,Sri Lanka,30.2,38.7,1,26.16666666666667,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Hanoi,Vietnam,32.0,40.4,6,91.0,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Beijing,China,34.1,34.1,6,83.6,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Reykjavik,Iceland,5.2,5.2,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,-14.7,-14.7,2,26.916666666666664,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-20.9,-20.9,1,24.083333333333332,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Helsinki,Finland,-15.8,-15.8,1,26.255333978931166,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Hanoi,Vietnam,36.4,43.6,4,78.025,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Vestmannaeyjar,Iceland,9.3,9.3,1,3.0,ED_VERY_SAFE,2,"iso_forest, lof"
Vestmannaeyjar,Iceland,6.1,6.1,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Nairobi,Kenya,16.2,16.2,4,42.7,ED_CAUTION,2,"iso_forest, lof"
Astana,Kazakhstan,-16.7,-16.7,1,26.983053276563574,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Beijing,China,2.1,2.1,3,18.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Tallinn,Estonia,-12.8,-12.8,1,24.258050885440536,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Bucharest,Romania,-0.7,-0.7,4,38.04142672086959,ED_CAUTION,2,"iso_forest, lof"
Tehran,Iran,5.3,5.3,3,21.6,ED_MODERATE_SAFE,2,"iso_forest, lof"
Baku,Azerbaijan,-0.9,-0.9,1,14.350422361490253,ED_VERY_SAFE,2,"iso_forest, lof"
Vestmannaeyjar,Iceland,9.1,9.1,1,3.0,ED_VERY_SAFE,2,"iso_forest, lof"
Kabul,Afghanistan,-3.0,-3.0,1,13.15343609524879,ED_VERY_SAFE,2,"iso_forest, lof"
Hanoi,Vietnam,33.0,46.2,3,54.0,ED_CAUTION,2,"iso_forest, lof"
Warsaw,Poland,0.1,0.1,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Chi Chi Khvar,Iran,33.9,33.9,3,48.166666666666664,ED_CAUTION,2,"iso_forest, lof"
Chi-Chi-Erh,Russia,-21.8,-21.8,1,24.833333333333336,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Kuwait City,Kuwait,11.1,11.1,4,35.1,ED_CAUTION,2,"iso_forest, lof"
Astana,Kazakhstan,-17.8,-17.8,2,34.497045794726894,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Kabul,Afghanistan,-3.6,-3.6,1,9.299999999999999,ED_VERY_SAFE,2,"iso_forest, lof"
Djibouti,Djibouti,44.3,46.3,2,54.315384615384616,ED_CAUTION,2,"iso_forest, lof"
Bucharest,Romania,-2.8,-2.8,3,31.475028671801905,ED_MODERATE_SAFE,2,"iso_forest, lof"
Warsaw,Poland,-4.0,-4.0,3,32.2726792967525,ED_MODERATE_SAFE,2,"iso_forest, lof"
New Delhi,India,34.5,40.4,3,47.6,ED_CAUTION,2,"iso_forest, lof"
Chi Chi Khvar,Iran,33.8,33.8,2,38.0,ED_CAUTION,2,"iso_forest, lof"
Prague,Czech Republic,-3.8,-3.8,4,37.7,ED_CAUTION,2,"iso_forest, lof"
Manila,Philippines,30.4,38.9,5,82.5625,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Baku,Azerbaijan,31.3,32.1,4,63.29166666666667,ED_DANGEROUS,2,"iso_forest, lof"
Santiago,Chile,9.1,9.3,6,55.0,ED_DANGEROUS,2,"iso_forest, lof"
Djibouti,Djibouti,42.3,44.3,1,41.30769230769231,ED_CAUTION,2,"iso_forest, lof"
Zagreb,Croatia,-1.7,-1.7,4,34.55,ED_MODERATE_SAFE,2,"iso_forest, lof"
Sarajevo,Bosnia and Herzegovina,-1.0,-1.0,4,37.28581688213652,ED_CAUTION,2,"iso_forest, lof"
Ottawa,Canada,-23.8,-23.8,1,34.19657895101545,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Minsk,Belarus,-18.8,-18.8,1,29.31589396962784,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Dhaka,Bangladesh,35.6,42.8,3,55.676923076923075,ED_DANGEROUS,2,"iso_forest, lof"
Astana,Kazakhstan,-17.0,-17.0,1,25.832490194318662,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Moscow,Russia,-23.7,-23.7,5,71.41666666666666,ED_DANGEROUS,2,"iso_forest, lof"
Reykjavik,Iceland,4.2,4.2,1,2.104095451266499,ED_VERY_SAFE,2,"iso_forest, lof"
Djibouti,Djibouti,42.3,44.3,1,43.80769230769231,ED_CAUTION,2,"iso_forest, lof"
Ottawa,Canada,-17.0,-17.0,1,26.968300655015707,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Minsk,Belarus,-11.9,-11.9,1,23.443131106161296,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Bogot,Bulgaria,-1.9,-1.9,3,28.642100884431997,ED_MODERATE_SAFE,2,"iso_forest, lof"
Riyadh,Saudi Arabia,15.2,15.2,6,54.0,ED_CAUTION,2,"iso_forest, lof"
Ottawa,Canada,-17.6,-17.6,1,26.732198234312065,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Tallinn,Estonia,-16.6,-16.6,1,27.253524022521532,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Chi Chi Khvar,Iran,-6.1,-6.1,2,17.75,ED_MODERATE_SAFE,2,"iso_forest, lof"
Nouakchott,Mauritania,19.2,19.3,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Luxembourg,Luxembourg,-3.8,-3.8,2,16.850523541087608,ED_MODERATE_SAFE,2,"iso_forest, lof"
Kuwait City,Kuwait,14.7,14.7,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-14.6,-14.6,1,23.86289824525439,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Vienna,Austria,0.3,0.3,3,24.93431044156513,ED_MODERATE_SAFE,2,"iso_forest, lof"
Kyiv,Ukraine,-15.7,-15.7,2,32.435925772641696,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Oslo,Norway,4.1,4.1,2,8.0,ED_VERY_SAFE,2,"iso_forest, lof"
Kuwait City,Kuwait,17.4,17.4,4,38.45,ED_CAUTION,2,"iso_forest, lof"
Sofia,Bulgaria,2.1,2.1,2,12.2,ED_VERY_SAFE,2,"iso_forest, lof"
Pretoria,South Africa,24.4,24.4,3,18.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Chi Chi Khvar,Iran,30.5,30.5,2,30.5,ED_MODERATE_SAFE,2,"iso_forest, lof"
Muscat,Oman,35.2,41.9,3,59.43846153846153,ED_DANGEROUS,2,"iso_forest, lof"
Moscow,Russia,-0.7,-0.7,4,38.539214242089656,ED_CAUTION,2,"iso_forest, lof"
Astana,Kazakhstan,-5.9,-5.9,1,17.70379006397291,ED_MODERATE_SAFE,2,"iso_forest, lof"
Beijing,China,-0.9,-0.9,4,38.89972955985156,ED_CAUTION,2,"iso_forest, lof"
Abu Dhabi,United Arab Emirates,38.0,40.0,5,94.49583333333334,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Baku,Azerbaijan,28.1,29.2,1,17.599999999999998,ED_MODERATE_SAFE,2,"iso_forest, lof"
Chi-Chi-Erh,Russia,-20.5,-20.5,1,24.05,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Djibouti,Djibouti,41.2,43.2,1,41.53846153846154,ED_CAUTION,2,"iso_forest, lof"
Astana,Kazakhstan,-4.7,-4.7,1,16.79803944628663,ED_MODERATE_SAFE,2,"iso_forest, lof"
Beijing,China,11.3,11.3,4,32.6,ED_MODERATE_SAFE,2,"iso_forest, lof"
Moscow,Russia,-2.9,-2.9,2,21.72809253683743,ED_MODERATE_SAFE,2,"iso_forest, lof"
Majuro,Marshall Islands,30.1,38.5,1,25.833333333333336,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
New Delhi,India,35.4,40.8,3,47.666666666666664,ED_CAUTION,2,"iso_forest, lof"
Sarajevo,Bosnia and Herzegovina,1.0,1.0,2,11.8,ED_VERY_SAFE,2,"iso_forest, lof"
Libreville,Gabon,30.2,38.6,1,26.900000000000002,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
N'djamena,Chad,37.0,37.0,4,72.65833333333333,ED_DANGEROUS,2,"iso_forest, lof"
Athens,Greece,9.3,9.3,1,4.4,ED_VERY_SAFE,2,"iso_forest, lof"
Juba,Sudan,32.9,32.9,4,68.125,ED_DANGEROUS,2,"iso_forest, lof"
Montevideo,Uruguay,3.1,3.1,3,22.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Hanoi,Vietnam,33.3,46.8,3,54.692307692307686,ED_CAUTION,2,"iso_forest, lof"
Minsk,Belarus,-2.8,-2.8,1,9.857815321772541,ED_VERY_SAFE,2,"iso_forest, lof"
Yaren,Turkey,4.1,4.1,2,12.722487284451622,ED_VERY_SAFE,2,"iso_forest, lof"
Abu Dhabi,United Arab Emirates,38.1,40.1,5,96.4625,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Warsaw,Poland,-0.7,-0.7,3,19.049999999999997,ED_MODERATE_SAFE,2,"iso_forest, lof"
Montevideo,Uruguay,1.1,1.1,3,23.19820793431098,ED_MODERATE_SAFE,2,"iso_forest, lof"
Seoul,South Korea,4.3,4.3,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Belgrade,Serbia,5.4,5.4,3,21.6,ED_MODERATE_SAFE,2,"iso_forest, lof"
Moscow,Russia,1.2,1.2,3,24.132192117485292,ED_MODERATE_SAFE,2,"iso_forest, lof"
Bucharest,Romania,7.2,7.2,2,12.0,ED_VERY_SAFE,2,"iso_forest, lof"
Yaren,Turkey,5.3,5.3,1,3.7534709235460446,ED_VERY_SAFE,2,"iso_forest, lof"
Chi Chi Khvar,Iran,15.3,15.3,2,13.8,ED_VERY_SAFE,2,"iso_forest, lof"
Sarajevo,Bosnia and Herzegovina,0.1,0.1,3,18.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Pretoria,South Africa,21.4,21.4,4,39.5,ED_CAUTION,2,"iso_forest, lof"
Jakarta,Indonesia,30.2,32.9,5,76.1625,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Bucharest,Romania,-1.9,-1.9,3,26.117690511712457,ED_MODERATE_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,-14.9,-14.9,1,25.680563065055033,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Chi Chi Khvar,Iran,27.8,27.8,4,46.400000000000006,ED_CAUTION,2,"iso_forest, lof"
Muscat,Oman,34.1,44.1,4,86.20192307692308,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Beijing,China,27.1,27.6,5,46.800000000000004,ED_CAUTION,2,"iso_forest, lof"
Seoul,South Korea,31.2,38.1,2,33.16666666666667,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Astana,Kazakhstan,-2.7,-2.7,1,16.2906053126601,ED_MODERATE_SAFE,2,"iso_forest, lof"
Moscow,Russia,-4.7,-4.7,4,47.06545643701074,ED_CAUTION,2,"iso_forest, lof"
Yaren,Turkey,36.1,36.1,1,31.833333333333336,ED_MODERATE_SAFE,2,"iso_forest, lof"
Chi-Chi-Erh,Russia,-21.7,-21.7,1,24.75,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Ottawa,Canada,-7.5,-7.5,4,43.25,ED_CAUTION,2,"iso_forest, lof"
Reykjavik,Iceland,-4.6,-4.6,1,18.38223978271497,ED_MODERATE_SAFE,2,"iso_forest, lof"
Ouagadougou,Burkina Faso,30.3,38.4,1,30.666666666666664,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Andorra La Vella,Andorra,-5.1,-5.1,1,11.062708775600608,ED_VERY_SAFE,2,"iso_forest, lof"
Chi Chi Khvar,Iran,28.0,28.0,3,33.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Vaduz,Liechtenstein,5.0,5.0,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-3.8,-3.8,1,17.87184388545541,ED_MODERATE_SAFE,2,"iso_forest, lof"
Moscow,Russia,12.2,12.2,2,8.0,ED_VERY_SAFE,2,"iso_forest, lof"
Kuwait City,Kuwait,43.7,45.7,6,100.0,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Andorra La Vella,Andorra,-8.0,-8.0,1,18.720430485675372,ED_MODERATE_SAFE,2,"iso_forest, lof"
Tokyo,Japan,8.3,8.3,3,18.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-12.7,-12.7,1,24.728891149024072,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Chi Chi Khvar,Iran,30.9,30.9,3,41.699999999999996,ED_CAUTION,2,"iso_forest, lof"
Beijing,China,4.4,4.4,5,45.0,ED_CAUTION,2,"iso_forest, lof"
Doha,Qatar,46.3,48.3,4,88.14807692307691,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Seoul,South Korea,3.3,3.3,3,20.708890930703696,ED_MODERATE_SAFE,2,"iso_forest, lof"
Moscow,Russia,2.3,2.3,3,21.02265391665188,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-23.9,-23.9,2,41.979730472929376,ED_CAUTION,2,"iso_forest, lof"
Tokyo,Japan,19.2,19.2,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Manama,Bahrain,38.2,40.2,5,95.72916666666667,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Juba,Sudan,20.5,20.5,4,35.7,ED_CAUTION,2,"iso_forest, lof"
Phnom Penh,Cambodia,35.2,42.0,1,31.153846153846153,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Juba,Sudan,30.9,30.9,4,55.699999999999996,ED_DANGEROUS,2,"iso_forest, lof"
Chi-Chi-Erh,Russia,-20.7,-20.7,1,23.916666666666664,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Beijing,China,1.2,1.2,4,36.89037553674497,ED_CAUTION,2,"iso_forest, lof"
Beijing,China,7.2,7.2,4,35.0,ED_CAUTION,2,"iso_forest, lof"
Nan,Thailand,29.3,39.0,1,26.666666666666668,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Chi Chi Khvar,Iran,-4.5,-4.5,2,22.555139822552352,ED_MODERATE_SAFE,2,"iso_forest, lof"
Reykjavik,Iceland,3.2,3.2,1,4.901252102762026,ED_VERY_SAFE,2,"iso_forest, lof"
Addis Ababa,Ethiopia,19.0,19.0,4,43.6,ED_CAUTION,2,"iso_forest, lof"
Chi-Chi-Erh,Russia,-9.1,-9.1,2,27.694129207834536,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-2.6,-2.6,1,13.365875050213905,ED_VERY_SAFE,2,"iso_forest, lof"
Juba,Sudan,24.4,24.4,5,56.6,ED_DANGEROUS,2,"iso_forest, lof"
Riyadh,Saudi Arabia,20.3,20.3,6,61.5,ED_DANGEROUS,2,"iso_forest, lof"
Doha,Qatar,24.1,24.3,4,42.1,ED_CAUTION,2,"iso_forest, lof"
Maseru,Lesotho,4.0,4.0,1,6.469314194398365,ED_VERY_SAFE,2,"iso_forest, lof"
Funafuti,Tuvalu,30.4,38.1,1,25.16666666666667,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Ulaanbaatar,Mongolia,-1.9,-1.9,1,2.8500000000000014,ED_VERY_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,-11.0,-11.0,2,31.427729465885758,ED_MODERATE_SAFE,2,"iso_forest, lof"
Belmopan,Belize,29.2,39.8,1,33.0,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Astana,Kazakhstan,-1.7,-1.7,1,12.256467856453554,ED_VERY_SAFE,2,"iso_forest, lof"
Yaren,Turkey,35.3,35.5,1,30.833333333333336,ED_MODERATE_SAFE,2,"iso_forest, lof"
Manama,Bahrain,22.4,24.6,3,28.4,ED_MODERATE_SAFE,2,"iso_forest, lof"
Baku,Azerbaijan,8.3,8.3,2,8.0,ED_VERY_SAFE,2,"iso_forest, lof"
Manama,Bahrain,21.1,21.1,4,41.7,ED_CAUTION,2,"iso_forest, lof"
Jakarta,Indonesia,32.3,36.1,4,74.45833333333334,ED_DANGEROUS,2,"iso_forest, lof"
Beijing,China,27.1,27.1,5,45.300000000000004,ED_CAUTION,2,"iso_forest, lof"
Astana,Kazakhstan,0.5,0.5,1,6.723767516429118,ED_VERY_SAFE,2,"iso_forest, lof"
New Delhi,India,31.0,37.6,4,72.45833333333334,ED_DANGEROUS,2,"iso_forest, lof"
Astana,Kazakhstan,-2.1,-2.1,1,9.75105786467284,ED_VERY_SAFE,2,"iso_forest, lof"
Riyadh,Saudi Arabia,21.0,21.0,6,61.3,ED_DANGEROUS,2,"iso_forest, lof"
Kuwait City,Kuwait,44.6,47.3,4,88.89423076923077,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Pyongyang,North Korea,11.0,11.0,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,4.3,4.3,1,1.9058711234003418,ED_VERY_SAFE,2,"iso_forest, lof"
Nan,Thailand,37.2,37.2,5,80.32916666666667,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,-3.5,-3.5,1,18.15231251637988,ED_MODERATE_SAFE,2,"iso_forest, lof"
Chi-Chi-Erh,Russia,-7.0,-7.0,1,21.059242070175728,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-0.1,-0.1,1,6.361345456618771,ED_VERY_SAFE,2,"iso_forest, lof"
Addis Ababa,Ethiopia,19.3,19.3,2,20.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Beijing,China,20.2,20.2,3,18.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Maseru,Lesotho,19.1,19.1,1,6.0,ED_VERY_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,-3.1,-3.1,2,22.270468429293896,ED_MODERATE_SAFE,2,"iso_forest, lof"
Beirut,Lebanon,15.2,15.2,2,8.0,ED_VERY_SAFE,2,"iso_forest, lof"
Ulaanbaatar,Mongolia,-6.7,-6.7,2,26.050106723155068,ED_MODERATE_SAFE,2,"iso_forest, lof"
Bishkek,Kyrghyzstan,-0.9,-0.9,1,8.651317670763245,ED_VERY_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-6.9,-6.9,1,21.15337498450109,ED_MODERATE_SAFE,2,"iso_forest, lof"
Andorra La Vella,Andorra,-2.5,-2.5,1,6.1499999999999995,ED_VERY_SAFE,2,"iso_forest, lof"
Khartoum,Sudan,25.1,25.1,4,44.0,ED_CAUTION,2,"iso_forest, lof"
Juba,Sudan,26.3,26.3,5,55.8,ED_DANGEROUS,2,"iso_forest, lof"
Riyadh,Saudi Arabia,26.2,26.2,5,56.2,ED_DANGEROUS,2,"iso_forest, lof"
Wellington,New Zealand,10.0,10.0,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,0.5,0.5,1,8.882758912296834,ED_VERY_SAFE,2,"iso_forest, lof"
Riyadh,Saudi Arabia,46.3,48.3,2,58.42307692307692,ED_DANGEROUS,2,"iso_forest, lof"
Chi Chi Khvar,Iran,9.0,9.0,2,14.600000000000001,ED_VERY_SAFE,2,"iso_forest, lof"
Damascus,Syria,39.3,39.3,1,37.166666666666664,ED_CAUTION,2,"iso_forest, lof"
Montevideo,Uruguay,0.3,0.3,3,21.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Beijing,China,29.3,29.3,4,38.900000000000006,ED_CAUTION,2,"iso_forest, lof"
Buenos Aires,Argentina,3.2,3.2,2,11.0,ED_VERY_SAFE,2,"iso_forest, lof"
Belmopan,Belize,29.3,40.1,1,33.5,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Khartoum,Sudan,29.3,29.3,5,63.900000000000006,ED_DANGEROUS,2,"iso_forest, lof"
Riyadh,Saudi Arabia,28.1,28.1,5,58.60000000000001,ED_DANGEROUS,2,"iso_forest, lof"
Baghdad,Iraq,48.8,50.8,2,61.30769230769231,ED_DANGEROUS,2,"iso_forest, lof"
Beijing,China,25.2,25.2,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Yerevan,Armenia,0.5,0.5,1,2.6999999999999997,ED_VERY_SAFE,2,"iso_forest, lof"
Reykjavik,Iceland,3.3,3.3,1,3.5208390603963515,ED_VERY_SAFE,2,"iso_forest, lof"
Riyadh,Saudi Arabia,17.2,17.2,6,61.2,ED_DANGEROUS,2,"iso_forest, lof"
Reykjavik,Iceland,-3.2,-3.2,1,13.514398350274277,ED_VERY_SAFE,2,"iso_forest, lof"
Khartoum,Sudan,23.8,23.8,4,44.0,ED_CAUTION,2,"iso_forest, lof"
Tashkent,Uzbekistan,-0.2,-0.2,1,9.284587845648169,ED_VERY_SAFE,2,"iso_forest, lof"
Ashgabat,Turkmenistan,4.2,4.2,1,3.877279201905778,ED_VERY_SAFE,2,"iso_forest, lof"
Juba,Sudan,24.1,24.1,5,56.2,ED_DANGEROUS,2,"iso_forest, lof"
Djibouti,Djibouti,47.1,49.1,2,57.34615384615385,ED_DANGEROUS,2,"iso_forest, lof"
Moscow,Russia,4.4,4.4,3,19.5,ED_MODERATE_SAFE,2,"iso_forest, lof"
Tehran,Iran,16.1,16.1,3,24.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Kuala Lumpur,Malaysia,35.4,38.4,3,55.666666666666664,ED_DANGEROUS,2,"iso_forest, lof"
Bishkek,Kyrghyzstan,-6.8,-6.8,1,18.637991393297426,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-21.3,-21.3,1,36.35933859833633,ED_CAUTION,2,"iso_forest, lof"
Juba,Sudan,22.6,22.6,4,35.9,ED_CAUTION,2,"iso_forest, lof"
Riyadh,Saudi Arabia,46.1,49.9,2,59.26923076923077,ED_DANGEROUS,2,"iso_forest, lof"
Colombo,Sri Lanka,30.4,39.5,1,33.5,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Prague,Czech Republic,2.3,2.3,3,21.324048515892976,ED_MODERATE_SAFE,2,"iso_forest, lof"
Astana,Kazakhstan,-19.7,-19.7,2,37.3267607941505,ED_CAUTION,2,"iso_forest, lof"
Bujumbura,Burundi,29.2,31.7,4,58.099999999999994,ED_DANGEROUS,2,"iso_forest, lof"
Manama,Bahrain,22.1,24.6,4,37.6,ED_CAUTION,2,"iso_forest, lof"
Islamabad,Pakistan,36.4,41.2,1,40.23076923076923,ED_CAUTION,2,"iso_forest, lof"
Wellington,New Zealand,13.2,13.2,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Muscat,Oman,34.2,42.2,4,83.40961538461539,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Tashkent,Uzbekistan,41.0,41.4,1,41.46153846153846,ED_CAUTION,2,"iso_forest, lof"
Riga,Latvia,-23.7,-23.7,1,26.416666666666664,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Astana,Kazakhstan,-14.8,-14.8,2,31.957932640959697,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Reykjavik,Iceland,-4.9,-4.9,1,14.405143051097042,ED_VERY_SAFE,2,"iso_forest, lof"
Santiago,Chile,10.0,10.0,6,54.0,ED_CAUTION,2,"iso_forest, lof"
Beijing,China,30.6,34.2,5,74.72916666666667,ED_DANGEROUS,2,"iso_forest, lof"
Beijing,China,5.2,5.2,1,0.0,ED_VERY_SAFE,2,"iso_forest, lof"
Windhoek,Namibia,22.8,22.8,1,7.5,ED_VERY_SAFE,2,"iso_forest, lof"
Stockholm,Sweden,-15.7,-15.7,1,23.79019185368688,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Koror,Palau,31.2,38.7,1,31.766666666666673,ED_MODERATE_SAFE,2,"lof, hot_but_safe"
Riyadh,Saudi Arabia,19.3,19.3,4,40.1,ED_CAUTION,2,"iso_forest, lof"
Astana,Kazakhstan,-17.7,-17.7,2,34.941793947280026,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Maseru,Lesotho,5.1,5.1,3,21.4,ED_MODERATE_SAFE,2,"iso_forest, lof"
Minsk,Belarus,-13.9,-13.9,1,25.484697163841886,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
Beijing,China,36.2,40.1,4,69.125,ED_DANGEROUS,2,"iso_forest, lof"
Beijing,China,8.1,8.1,3,18.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Amman,Jordan,12.0,12.0,4,36.1,ED_CAUTION,2,"iso_forest, lof"
Muscat,Oman,34.1,43.7,4,85.24038461538461,ED_VERY_DANGEROUS,2,"iso_forest, lof"
Beijing,China,13.2,13.2,4,32.0,ED_MODERATE_SAFE,2,"iso_forest, lof"
Ouagadougou,Burkina Faso,20.3,20.3,5,45.0,ED_CAUTION,2,"iso_forest, lof"
Minsk,Belarus,-17.9,-17.9,1,27.876394818000847,ED_MODERATE_SAFE,2,"iso_forest, cold_but_safe"
