location_name,country,latitude,longitude,temperature_celsius,humidity,wind_kph,uv_index,apparent_temp_c,pressure_mb,air_quality_us-epa-index,air_quality_PM2.5,ed_score,ed_category,anomaly_score,anomaly_sources,is_anomaly
Santiago,Chile,-33.45,-70.67,10.0,66,20.2,4.0,10.0,1015.0,6,502.1,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Santiago,Chile,-33.45,-70.67,8.5,79,3.6,3.0,8.5,1020.0,6,547.5,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-21.6,70,7.2,0.0,-21.6,1016.0,4,81.585,84.02710994503647,ED_VERY_DANGEROUS,5,"stat_temperature_celsius, stat_apparent_temp_c, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,20.6,21,25.2,4.5,20.6,1017.0,6,534.095,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Riyadh,Saudi Arabia,24.6408,46.7728,31.4,11,23.4,10.5,31.4,1017.0,6,621.97,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Santiago,Chile,-33.45,-70.67,9.0,87,3.6,4.0,9.1,1018.0,6,608.0,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Riyadh,Saudi Arabia,24.6408,46.7728,27.4,17,28.1,5.2,27.4,1010.0,6,611.61,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Santiago,Chile,-33.45,-70.67,6.1,75,3.6,3.0,6.1,1019.0,6,519.5,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Santiago,Chile,-33.45,-70.67,7.0,87,6.8,5.0,7.0,1018.0,6,981.8,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Jakarta,Indonesia,-6.21,106.85,28.0,74,3.6,1.0,30.9,1009.0,6,798.5,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Beijing,China,39.9289,116.3883,0.7,28,3.6,0.0,0.7,1027.0,6,625.485,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Jakarta,Indonesia,-6.21,106.85,29.0,79,9.0,1.0,32.9,1009.0,6,874.9,100.0,ED_VERY_DANGEROUS,5,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest, data_out_of_range",True
Dhaka,Bangladesh,23.7231,90.4086,24.4,38,11.9,0.0,24.9,1011.0,5,190.365,81.69714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,35.1,44,6.1,6.5,35.1,1000.0,5,201.095,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,10.4,94,3.6,0.0,10.7,1014.0,5,199.06,81.95825825825825,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,22.4,15,3.6,0.3,22.4,1014.0,5,232.545,82.96381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Baghdad,Iraq,33.3386,44.3939,28.0,30,18.4,9.0,28.0,1008.0,5,153.735,88.59714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,22.4,23,7.6,0.3,22.6,1014.0,5,187.405,81.60825825825826,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,21.3,76,28.8,1.8,21.3,1013.0,5,162.8,80.86936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,17.6,44,32.8,2.8,17.6,1017.0,5,163.725,80.89714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Islamabad,Pakistan,33.7,73.1667,39.9,18,13.3,7.7,39.9,998.0,5,198.135,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-18.8,84,4.7,0.0,-18.8,1018.0,4,126.725,78.08491394450299,ED_VERY_DANGEROUS,4,"stat_temperature_celsius, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,22.5,24,25.2,1.6,22.9,1017.0,5,166.315,80.97492492492492,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,7.1,100,3.6,0.0,7.1,1017.0,5,169.275,81.06381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,2.5,15,3.6,0.0,2.5,1029.0,5,155.585,80.6527027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,3.3,16,3.6,0.0,3.3,1026.0,5,241.24,83.22492492492492,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Banjul,Gambia,13.4531,-16.5775,23.4,37,21.6,2.4,24.3,1016.0,5,203.685,82.09714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Astana,Kazakhstan,51.1811,71.4278,-20.7,98,5.0,0.0,-20.7,1050.0,3,44.215,62.3743366453422,ED_DANGEROUS,4,"stat_temperature_celsius, stat_apparent_temp_c, stat_pressure_mb, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,26.7,46,19.8,0.5,27.1,1010.0,5,192.955,81.77492492492493,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,3.6,32,5.4,0.0,3.6,1029.0,5,194.25,81.81381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,22.8,59,21.6,2.2,24.8,1012.0,5,236.985,83.09714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,39.1,38,17.6,6.4,39.1,1001.0,5,186.85,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,25.4,41,13.0,0.0,25.7,1011.0,5,186.11,81.56936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,10.3,76,3.6,0.0,10.6,1017.0,5,167.61,81.01381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,24.4,39,11.5,0.5,24.9,1012.0,5,177.045,81.29714714714714,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Porto-Novo,Benin,6.4833,2.6167,31.4,19,10.8,5.5,31.4,1013.0,5,173.16,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,29.3,79,13.7,3.5,33.2,1006.0,5,201.65,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,25.9,16,20.2,6.5,25.9,1017.0,5,216.265,84.22492492492492,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,23.0,58,18.0,0.7,24.9,1009.0,5,178.34,81.33603603603603,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,10.3,94,3.6,0.0,10.6,1013.0,5,153.735,80.59714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,18.3,64,18.4,1.2,18.3,1018.0,5,236.985,83.09714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,25.3,48,21.6,1.8,26.0,1011.0,5,157.25,80.70270270270271,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,33.3,47,8.3,6.9,33.3,1003.0,5,200.355,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,29.4,79,13.0,3.1,35.4,1005.0,6,277.315,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,26.0,19,19.8,6.1,26.0,1016.0,5,181.855,82.5915915915916,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,26.7,30,7.9,0.6,26.7,1010.0,5,214.045,82.40825825825826,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Accra,Ghana,5.55,-0.2167,29.7,29,9.7,5.0,29.7,1013.0,5,168.905,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bissau,Guinea-Bissau,11.85,-15.5833,25.6,29,15.1,2.7,25.6,1015.0,5,194.25,81.81381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,27.2,20,24.8,4.2,27.2,1016.0,5,157.62,80.71381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,28.1,84,10.4,3.6,30.1,1006.0,5,213.675,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,37.0,42,5.8,6.2,37.0,1000.0,5,187.775,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,28.3,28,21.6,0.5,28.3,1013.0,5,175.38,81.24714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,35.0,13,16.9,8.5,35.0,1012.0,5,155.955,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,32.2,28,13.7,2.5,32.2,1009.0,5,175.38,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,5.0,24,10.1,0.0,5.0,1023.0,6,273.985,98.28193277310925,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,20.0,28,19.8,4.6,20.0,1019.0,6,320.42,98.83937575030012,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,32.0,71,11.5,3.1,35.4,1008.0,5,186.11,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-18.7,77,3.6,0.0,-18.7,1022.0,4,99.53,77.1418861959958,ED_VERY_DANGEROUS,4,"stat_temperature_celsius, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,5.1,24,6.8,0.0,5.1,1026.0,6,252.34,98.02208883553422,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,26.9,33,23.0,0.6,26.9,1012.0,5,201.095,82.01936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,9.1,76,3.6,0.0,9.3,1015.0,5,164.465,80.91936936936936,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,7.3,87,4.7,0.0,7.3,1021.0,5,175.75,81.25825825825825,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-19.6,64,3.6,0.0,-19.6,1017.0,4,79.55,77.26027397260273,ED_VERY_DANGEROUS,4,"stat_temperature_celsius, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dakar,Senegal,14.6708,-17.4381,22.8,37,25.9,2.0,24.1,1016.0,5,155.955,80.66381381381382,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,32.3,46,35.3,6.1,33.1,998.0,5,186.48,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,17.7,49,5.0,0.0,17.7,1018.0,5,155.585,80.6527027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.0,75,13.0,3.2,34.5,1009.0,5,174.825,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,25.3,34,7.9,0.3,25.3,1012.0,5,153.735,80.59714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,24.4,49,24.5,0.6,25.4,1012.0,5,164.095,80.90825825825826,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,26.3,28,12.6,0.5,26.3,1012.0,5,192.585,81.76381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,13.1,19,20.5,0.0,13.1,1010.0,6,361.86,99.33685474189676,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,23.4,57,17.6,1.4,23.9,1017.0,5,209.79,82.28048048048048,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,31.1,17,3.6,5.9,31.1,1014.0,5,193.325,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,26.2,34,3.6,4.8,26.2,1023.0,5,161.505,80.83048048048047,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,32.1,67,4.7,3.8,35.4,1007.0,5,170.2,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-16.2,87,5.8,0.0,-16.2,1034.0,4,135.235,79.78790391844984,ED_VERY_DANGEROUS,4,"stat_temperature_celsius, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,33.3,59,10.1,1.4,39.2,1006.0,5,183.15,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Islamabad,Pakistan,33.7,73.1667,39.2,20,12.2,8.6,39.2,1000.0,5,161.505,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,7.1,93,3.6,0.0,7.1,1015.0,6,261.96,98.137575030012,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,34.3,30,13.7,5.5,34.3,1006.0,5,168.35,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-21.9,76,3.6,0.0,-21.9,1028.0,4,70.855,78.90207235686688,ED_VERY_DANGEROUS,4,"stat_temperature_celsius, stat_apparent_temp_c, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,24.6,24,25.9,1.4,24.6,1018.0,5,154.29,80.61381381381382,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,12.3,77,3.6,0.0,12.8,1019.0,5,153.735,80.59714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,29.2,33,14.8,1.1,29.2,1012.0,5,194.25,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,19.9,29,27.4,1.9,19.9,1019.0,5,193.88,81.8027027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,2.4,25,14.0,0.0,2.4,1027.0,6,301.55,98.61284513805522,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,25.0,53,22.3,1.9,25.9,1014.0,5,161.505,80.83048048048047,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,27.0,26,11.9,4.7,27.0,1018.0,6,279.905,98.3530012004802,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,29.3,35,28.4,1.8,29.3,1012.0,5,165.02,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,33.1,24,9.4,2.6,33.1,1010.0,5,194.62,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,2.3,25,16.2,0.0,2.3,1021.0,5,150.405,80.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,28.4,62,3.6,3.6,28.4,1007.0,5,154.66,83.42492492492491,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,27.0,29,13.7,0.6,27.0,1009.0,5,232.545,82.96381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,24.2,24,19.8,4.6,24.2,1019.0,6,451.4,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,22.3,11,11.9,4.6,22.3,1015.0,5,177.97,81.32492492492493,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-3.9,86,3.6,0.1,-3.9,1028.0,5,167.795,81.86936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,32.3,56,14.0,1.2,37.0,1006.0,5,217.93,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,16.3,14,24.5,3.1,16.3,1024.0,6,256.78,98.07539015606243,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dakar,Senegal,14.6708,-17.4381,25.1,21,23.4,2.9,25.4,1016.0,5,173.53,81.19159159159159,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,39.2,26,16.9,6.8,39.2,1003.0,5,173.16,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,32.1,8,22.7,10.7,32.1,1017.0,6,251.6,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,24.3,19,34.9,8.2,24.3,1016.0,5,157.25,84.90270270270271,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,34.4,18,49.7,10.2,34.4,1009.0,4,96.94,100.0,ED_VERY_DANGEROUS,4,"stat_wind_kph, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Porto-Novo,Benin,6.4833,2.6167,31.2,15,12.6,5.7,31.2,1013.0,5,171.495,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,23.4,18,28.4,4.9,23.4,1018.0,6,280.83,98.3641056422569,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
